address,slice_amount
0x5976fec487B0640e97BB0Aa67a4AD81D76C6AA77,0
0x5999865518C9de250b820762130FF7A7119A4558,0
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,387214514759733057695
0x62373a7d753ECea3Eef5d2EdCD8C4bE4E40CE0f9,0
0x63d0333D160f9971FB898Df00627470Dd15c50a2,0
0x648E180e246741363639B1496762763dd25649db,1505209083341730436810
0x66300889AFb808626498c28e3811bb9B06A014aD,0
0x67BC76E8Fd78CC59594C9F43C643eA7CAfA48669,145511770938187741526
0x6a1a3eCd04DF0fF2d7cb25584052CDD173fC609B,31926272070817342980
0x6A5170a1987eeC647868B6B71C550063f2a4779C,51586296922449040143
0x6Aa7EE5B0e557d50382A6d18B5e5f0c7eECBFfb4,41444713857035636842
0x6ADCF08deaAf5913079707f923279ef4c6D5225e,0
0x7136fbDdD4DFfa2369A9283B6E90A040318011Ca,0
0x73B3cE33d3750fcEe9aaB1200B80c5AA66B4b5fa,0
0x73FdDe9A7973f8De25c0ecE9D158E1b529C3939d,0
0x7558B9A644CcD3C815F7b717213Dff0B0a9b0f98,0
0x75Bf35F00D243c9f01a27eBAAFdBaE08b4e00b00,0
0x797BC498EdEE4357a16a1054dB0323CbD04C84c3,6115250215231608489
0x827eA2C64d3f5093F632ab6DaA94EE8d7eEe0686,294967970741613485958
0x86CDf20021c2544D8e3d1843ccc5780344EB575F,0
0x884999214c56091853765B9D4323Cf8BB9f7E699,67079306145028924738
0x8aB9cFE91574ce10cbB16750e207EEBd89e56a83,0
0x9128D7a95b7811af2da2cEd9116b04C78792b84F,0
0x9309026ae5f4c5ea1D6B5812C49C14DacB35211b,0
0x9575E331988058247F27ffcd1B9620F10DF028A8,7740124510704504644
0x9cA10fe0cCc43d8464e91938E56411e6eCFb8e2d,0
0x9eD629Bc305c5731D43de27Cbbe8F77976893c2b,0
0xA1a998d0F80FF4767047A8a99110Ef0783286DF0,32791189365746454661
0xA5D348E0D34EA0B19B7EDafcb1aAfF0d9AB42336,0
0xA6b94Ce98D6CD4f447a9C6788F169DD17f65f747,95658708962699527670
0xABC06d10A5bFF7761C01AE5591597088008484d5,66220649598849557035
0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791,0
0xAC60913f8E9821E9006507b05E1956f5A82749c1,0
0xacc33E6BD41D6003334149151d20931c4D449178,0
0xaD1A787a26Dd30B7A810417bbe96E32f12564D83,0
0xAF312F43cbe83b44bEbAF47b203D6099BC73A84e,0
0xb05607F54F95392F7F96d8F5d20649122E11D975,263254771853552395334
0xB4ADB7794432dAE7E78C2258fF350fBA88250C32,0
0xB5507Aa0Efd9e1B6C343c9eC3f5B4e5C40cEF654,10973209280789792965
0xB98eC0012FBA5de02ab506782862A63A7945ee9c,0
0xBa74e6E09B2Ae7470a67dceF71846216C83CF36F,0
0xBc4811f78DCb2AC60c026e871f697d87Fc36022b,0
0xbC60AA031a9f34BD7992c99eaE5e2C4Dd1b5dBc3,0
0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,101787384813002700132
0xc31dB4e4d5C2c803A3B1b3F484e248E70185D40d,0
0xC43D49a247923F1C7837c806a1eEaa1891387f75,0
0xc86A24B95E34ad68584cD8a3323f87d64F474225,173171260343983443401
0xC9B7F801541f88aE2F62C4C0eED29949D057c951,0
0xce56D6b89aBa96C43E8FbF02C3BF34A751952c19,1259298366014845096232
0xd09249db6ED46Bd4544298915b5163F633B11983,0
0xd18a54f89603Fe4301b29EF6a8ab11b9Ba24f139,0
0xD63E2Af499327DC60bB06948a9c1f72bE633a2B6,0
0xD6b2095e913695DD10C071cC2F20247e921EFb8E,0
0xd6e371526cdaeE04cd8AF225D42e37Bc14688D9E,2631054128050698420032
0xd77dF77aeD43C370821b9F69BF07B6287bb687B8,0
0xD92684271447917b93623AD4107A246e9Bb181c8,0
0xDDd0baC975c36b435Ea15d350A3036Ff7d604318,0
0xDE60d916a99D51C1bf58D36674492033Fe580BbB,0
0xDfd5A73f0D46b563181EC292397Ee3225246aAe6,36916673928255896690
0xE3ceB1966728f0f1F614365DBF5dCc84BEe36957,0
0xe7B15A2395d3a3073217F85367D16eED8C2539c9,0
0xe89dEe662C94FfEE76d0942f4a4bAD27cC076dd2,0
0xE9dF41eAD054F9a8E6Fe24A25071A3B571cB6446,0
0xEE5C256721Abe58Af6f582C0eFd6774Dd2765038,0
0xf0754756E71aac7aD2B6497E7006F5E44D68D592,0
0xF16579B805fca520f06280AB2A539868D75dd01B,0
0xf195faA0602f8b6537a3aE6A30c4Ed618FDB21eD,0
0xF7b8a7D68338f6B1d0EFa76eA5964042cbF16aBd,0
0xf977516D80205560EE3810a2241EddDc4fde8D2d,75340653090409190575
0xfaecAE4464591F8f2025ba8ACF58087953E613b1,15502918049660684517
0xfc0ac081405AD9B335d6A2d5a0812a4959Ad4372,0
0xFdE2805fde29D74b0A26Df96d473De328e16dbfB,0
0xfDf7F859807d1dC73873640759b2706822802529,0
